# vla_name                    ra              dec             f_fw250           e_fw250          f_vw250          e_vw250           fwhm250          d250               f_sse250         quality250       f_fw350             e_fw350            f_vw350            e_vw350            fwhm350            d350               f_sse350         quality350        f_fw500             e_fw500         f_vw500             e_vw500            fwhm500           d500              f_sse500          quality500        
  "EGS20 J141816.25+523511.1" 214.567733765   52.5864295959   13.6000678212     2.59472135075    16.4098871415    4.18894092057     14.7338748406    0.0813329519667    15.8438506213    -4.18249921305   9.35973972963       7.0419332264       147.475802326      222.613110672      0.981837497214     0.0769621116467    1.05637849604    -16.8599722085    2.1966991059E15     0.0             -19.128451438       11.8153969097      12.2326966549     0.0883149945712   1.0E-4            -18.3613200046    
  "EGS20 J141753.39+523539.5" 214.472473145   52.5943107605   -10.731166593     2.57420402842    -157.786376482   1556.04067627     0.517672035579   0.239112803859     1.0E-4           -17.9857240396   -28.9411590451      6.65208269949      -158.502498398     1046.1244918       414.94380067       0.279800555247     1.0E-4           -18.1461149171    -14.9110485958      3.30087917306   25310.7883374       1.42526155901E62   66.3638161334     12.0320562626     1.0E-4            -17.9869426475    
  "EGS20 J141831.51+523614.6" 214.631317139   52.6040687561   30.7355236817     2.60419681959    22.7187973477    2.57193020313     25.7302737776    0.0200091752848    21.6603475024    7.00383562956    30.7956911714       2.74407320722      19.9880107205      2.14843707846      43.500001596       0.243039363903     14.2102668552    -2.84595537278    25.4143017954       3.50315852164   20.7767608297       2.92484221033      55.1001997703     0.445225447899    11.0261319888     -10.6253993074    
  "EGS20 J141805.01+523621.5" 214.520904541   52.6059913635   20.5094247189     2.55843397886    14.5714893538    2.35750153678     29.0258634497    0.0424438179863    11.2770696427    -10.1208846467   24.3117783635       2.58403459696      17.8868416469      2.37014728245      37.8652452426      0.108468353407     18.5693813175    9.43581912404     23.8821506876       3.39069154382   18.7792131074       2.51392588949      68.5189557608     0.32178949701     17.5918889468     -2.30984562104    
  "EGS20 J141830.15+523633.0" 214.625656128   52.6091804504   34.829387802      2.60587207783    25.7899362684    2.57203725396     25.9677801882    0.10200977395      22.4232675283    8.14003555226    39.975206269        2.67737374137      32.4015326448      2.82077927015      31.3043619228      0.148464214577     24.9115948035    23.3781972884     28.5628304845       3.49761940525   23.5656855264       3.31831088136      47.9655103862     0.077850884778    22.6201348927     5.28168040813     
  "EGS20 J141822.40+523633.8" 214.59336853    52.6094017029   17.9145948293     2.55097194939    14.5625551783    2.7755529597      22.7445927944    0.119298698197     10.7452508115    -10.8783078373   20.2222375851       2.6492217714       15.3125527146      2.55358824977      35.5333926851      0.166975222288     10.4221485813    -9.11675139355    19.6989715065       3.44911264593   18.9227000007       4.10502504703      37.2310610639     0.480295587767    2.50997961139     -16.2625300769    
  "EGS20 J141755.54+523644.1" 214.481430054   52.6122703552   23.3787426376     2.57300531797    22.26381799      3.35039902135     18.5161758714    0.169056523438     14.6659696922    -6.3048178492    27.3792216347       2.68863687333      27.5889867407      3.66993154846      23.6262372699      0.196350629617     27.324549676     37.0369274622     30.8739994766       3.73430554313   23.8849525242       3.17748231732      50.7775609527     0.902526159766    15.1659941148     -6.68684287665    
  "EGS20 J141821.02+523710.9" 214.587600708   52.6197013855   41.4918935063     2.61123036666    42.7946952342    3.6728659595      16.9428059041    0.0613728837641    38.733367599     54.4059206325    22.8218046876       2.59635706394      27.4449950613      4.10993066911      19.6395890061      0.0835749457163    23.7217546888    21.0488466201     13.3122665672       3.37247943607   17.3299818595       5.86000229881      24.7207089776     0.251757624162    15.5726913497     -4.96737672656    
  "EGS20 J141927.11+523723.5" 214.862976074   52.6232185364   14.9128021307     3.2641522817     19.4666700617    5.64677781682     14.0313920851    0.0379365206517    22.2440389789    -1.4169703813    13.2185178956       2.73320796491      17.6926517488      4.42441289408      17.9312323824      0.0531583680425    20.5404941287    9.55767421102     15.2018695566       4.53084564063   11.8324314918       3.87892303963      54.6188828061     0.919874818672    11.2507681595     -10.9657767654    
  "EGS20 J141653.98+523731.2" 214.224914551   52.6253509521   9.8427062055      3.14108579249    11.245561813     4.58412651927     14.4435248399    0.352615433581     4.52587832186    -15.3114826571   59.9933562666       9.60668645778      8779.05684572      6148.6295719       0.55533507184      0.229231479226     5.09026656545    -14.6825746903    7.76566162172       2.84784318373   10.7535479279       2.8616743039       62.192384863      0.828918505836    6.13912956922     -14.3795738196    
  "EGS20 J141841.95+523735.2" 214.674819946   52.6264610291   5.91849237672     2.6765585016     8.34705349923    4.87208796619     12.885580763     0.0591351137125    5.99193060614    -14.8513492898   1.13089771567       2.66915088287      9.41657104576      9.53369465115      8.78585745005      0.347158294342     6.75389168945    -13.232427281     20.5230709434       3.64891098119   36.4152864177       38.0787089645      3.07090422368     0.217732763136    1.0E-4            -18.1382740353    
  "EGS20 J141910.06+523743.4" 214.791946411   52.6287498474   25.1461330332     2.8434705562     23.6411679778    3.61884517509     19.2422576063    0.357599827773     1.0E-4           -17.5852226449   28.6128901629       2.95458487925      25.8851473256      3.2610223198       29.9545842723      0.566697904544     2.0137347883     -16.4833408236    21.4622387551       3.60918214994   19.5669403701       3.6313338705       46.093099602      0.820017952004    9.11778457556     -12.9699296997    
  "EGS20 J141701.64+523755.3" 214.256866455   52.6320304871   39.2607315177     2.35023758177    33.8136884761    2.72800620856     20.9300365036    0.130768206173     36.7790942149    56.569220743     33.898419015        2.58392284635      31.9611638119      3.36678526607      25.523702868       0.274916012706     23.8174139601    29.4171988191     15.5131737463       3.20787302956   18.447111104        4.91194627461      29.08606499       0.364997775632    7.65168367697     -13.5710959373    
  "EGS20 J141702.35+523805.7" 214.25982666    52.634929657    40.2655899578     2.47404752312    33.0439570904    2.58312863173     23.9768393407    0.265480337444     6.15104885052    -14.2425012691   31.8305502829       2.61026217821      30.6877862783      3.50816386115      24.9169751327      0.282903968109     15.012587828     0.644519740242    14.3971252221       3.26038498284   18.3842699438       5.22225270127      27.7582513649     0.282836016042    11.7306790515     -10.2164215945    
  "EGS20 J141732.83+523816.0" 214.386810303   52.6377906799   1.79557448951     0.0              5019.92511904    1.1317134088E44   28.5424652864    6.41753834158      1.0E-4           -18.2039819626   ""                  0.0                28.428044398       1910.80937021      0.33695529484      1.31886192788      0.155071996699   -17.1644221297    473.08556804        0.0             1.16903372158       58.4136124585      2.67495880001     0.0567560409966   1.0E-4            -18.3379605542    
  "EGS20 J141925.78+523825.7" 214.857452393   52.6404800415   42.6052592811     3.05450107281    44.485278408     4.34372453865     16.7427494413    0.024827684309     42.4845767467    53.6672017697    14.6753639926       2.92214538109      20.9252481357      5.30103247453      17.1360631636      0.0490503751613    18.8082885991    3.09354699288     21.225755018        4.77697899605   14.5169549999       3.80601495809      58.8942357602     1.05554019492     2.65515962339     -16.1912159014    
  "EGS20 J141915.72+523832.1" 214.81552124    52.6422615051   2.0495536151      2.86155720432    7.01624280866    8.05933156737     8.93573671548    0.0476339633154    8.77089564502    -13.0116522753   7.18354987129       2.89044472016      14.6161838751      6.39417947482      14.3488807528      0.0771222425739    10.4737737277    -9.9388160301     7.82950417542       3.52267817035   18.1938253854       9.66322595188      17.6367649394     0.0275959095589   11.6922284545     -11.0121247844    
  "EGS20 J142027.43+523852.8" 215.114318848   52.6480293274   38.4514003386     8.18804267195    29.662416097     7.58517201009     28.0572042354    0.455353822457     10.667934914     -14.476129127    39.6455655458       5.97518314109      37.5003482261      7.48603978799      25.531254416       0.313199090769     14.5816455354    -11.7027019022    30.8685577062       9.05150257435   25.4045049366       6.03595807912      68.1093732957     0.835665779252    9.57480531988     -14.8117927849    
  "EGS20 J141905.47+523859.6" 214.772827148   52.6498908997   49.3681694874     2.70899831044    44.8713206971    3.37448014029     19.6146491858    0.191434604506     31.3010916025    28.0283306861    53.8374732875       2.70443007937      51.7731295075      3.47346750848      24.9757341294      0.168749312217     51.4307397021    157.80108852      42.4695508729       3.41859142002   41.3176534171       4.17789225916      36.2619209145     0.165772050674    40.7255420358     55.3903507257     
  "EGS20 J141906.22+523903.2" 214.775939941   52.6509017944   49.2905674059     2.7163851274     44.5246486703    3.31039089925     19.7145032553    0.0214341160974    43.9256207359    71.7673187156    52.9396448476       2.69089635857      51.917616295       3.51044729001      24.3891704625      0.0399849427562    51.4307397021    157.80108852      41.7098992867       3.42908630836   41.2200254916       4.26944010061      35.4356586018     0.0566779217464   39.5053424974     50.6267326101     
  "EGS20 J141831.85+523907.3" 214.632720947   52.6520309448   18.0462815311     2.56301922577    22.1555996686    4.22734266984     14.4467933057    0.0109949804006    22.8418614343    9.88831066581    15.6692502372       2.62685602482      21.6632662291      4.7048702764       17.9280183724      0.0406503253647    19.5160841184    9.99713275803     6.27335901921       3.36609373701   18.2562019008       8.77356666227      17.153213854      0.293034164028    6.64426514067     -14.3070691109    
  "EGS20 J141839.58+523908.1" 214.66494751    52.6522789001   8.53431821022     2.58342577567    11.2547329709    4.65422415733     13.3333224941    0.0681605734404    11.8650718546    -9.44126360443   14.7323242038       3.24013890163      14.5229865269      3.70354085003      24.3598214652      0.657998321156     3.80976528191    -15.5808823294    14.7019179182       3.34465899932   14.8689997055       4.31329229303      34.5488169991     0.646043023136    12.6856170231     -9.05680143252    
  "EGS20 J141950.66+523917.2" 214.961105347   52.6547889709   56.9075164234     2.66439481805    52.5728715834    3.38786042156     19.0663644655    0.0101153085367    52.7942632038    102.109256794    28.7241587661       2.57418100113      26.0527411531      3.07241841813      26.7381080009      0.0789992267153    24.5533425333    26.6238592432     19.9404493087       3.066129129     17.3202191696       2.61967166355      53.3963422009     0.918684783443    2.40284286307     -16.3076491984    
  "EGS20 J141912.43+523919.8" 214.801818848   52.6554985046   40.0739561359     2.80293932736    37.3718345343    3.53718446314     18.9564162181    0.0192653194862    37.4925342071    48.0937784049    15.6830056036       2.73952962017      18.7235152431      4.43297986124      19.6593720232      0.0612754654469    15.5709535707    -0.540000352224   36.9966657342       4.16692466818   14.3008617063       11.2440007306      13.8882057266     0.240849283449    8.7584365234      -13.0221549451    
  "EGS20 J141921.29+523921.9" 214.838729858   52.6560783386   5.00700927546     3.14428416855    8.54159643406    6.76298124589     10.4643569238    0.30148776676      6.63523718159    -14.6222551117   27.0986498504       7.04784650257      28.0575444925      7.57022994449      22.5760291566      0.564826388951     1.0E-4           -17.8345281686    13.806028259        4.11792948583   15.1048710031       5.93685564486      31.5337979704     0.428501872749    2.08200562178     -16.3694735423    
  "EGS20 J141753.52+523934.1" 214.47303772    52.6594810486   15.6225620148     2.65514552439    18.6436555132    4.3071938671      14.7291365982    0.146020583735     14.3371833077    -7.78683408315   26.0948836384       2.62524192642      24.6019575129      3.27540464642      25.6329490052      0.125407938524     24.6714522134    26.4497802206     16.6725372457       3.34175007188   13.6552424137       2.55763180568      64.4732569353     0.447980007269    11.2495317231     -10.5926701285    
  "EGS20 J142030.69+523936.6" 215.12789917    52.6601905823   14.6545678906     5.79406017604    15.4077378319    8.96726544853     16.1980320061    0.416858134549     1.0E-4           -17.3779688053   1.42728866884E15    0.0                -7.7220301027      79.6807461007      9.93914273652      0.0828719238499    1.0E-4           -16.8401196467    9.47875370577       7.06835277295   21.2206842344       15.4727810497      18.390355496      0.452127314412    1.0E-4            -17.492391431     
  "EGS20 J141814.52+523936.9" 214.560531616   52.6602516174   63.7424745794     0.0              35.8213590223    28.8788634011     11.3022531739    0.472494940986     1.0E-4           -18.0677870605   33.5015610222       6.52014376146      10.6705189253      14.5957684336      6.53880361021      0.343049650809     1.0E-4           -19.1006877237    19.2859349228       3.74077421773   -11.6400354932      4.12048619655      38.5702229599     0.449776889529    1.0E-4            -17.9894316272    
  "EGS20 J141822.46+523937.7" 214.593612671   52.6604804993   74.7326869105     2.56655480105    68.5570071333    3.21006840737     19.2955920125    0.0758415221262    66.8020095878    187.735046146    73.0661476911       2.62953852949      68.8242539852      3.28908508598      25.6028759177      0.0694552980005    68.4356972505    319.403336498     50.7125538594       3.39871553838   45.483489459        3.72748033694      41.0588134947     0.0972109202607   45.7879699187     72.9125504703     
  "EGS20 J141924.07+523950.6" 214.850311279   52.6640815735   20.9325717607     2.89475268069    18.8955935401    3.57700299021     19.7111605048    0.118083781081     18.6186248474    -1.63369635329   13.2254641545       2.89208078697      13.2944208603      3.87881612711      23.7276942924      0.04982504506      14.0742305935    -4.28037307395    12.8141503665       3.92571039257   132.43185484        1162.43136758      711.990038194     1.6476104095      8.35896464394     -13.7178129593    
  "EGS20 J141859.89+524004.0" 214.749557495   52.6678009033   9.17242276801     2.73745275862    11.4618372728    4.61381597711     14.102876902     0.197255526137     5.0236392734     -15.2206056997   12.4600729557       2.6675466745       22.3259457574      5.68905336005      14.6050196909      0.277038178305     8.83057611217    -11.0395081476    10.8443917952       3.48470063883   29.3671451192       11.5633530765      13.0785388164     0.597957758685    4.12164988769     -15.6654451558    
  "EGS20 J141851.20+524004.4" 214.713363647   52.6679115295   63.2076421063     2.63234901598    56.4307908005    3.2298348615      19.9820622039    0.111729814969     41.7587386456    62.8112712061    67.3277495424       2.66604561541      63.5550796805      3.38067330799      25.5232410709      0.105481689492     58.4659784059    211.682611449     44.7455661162       3.33391005483   46.6994912922       4.45503240823      33.0780561783     0.0729073134221   44.9827516171     74.8179660822     
  "EGS20 J141857.16+524011.2" 214.738174438   52.6697883606   -6.54948624472    3.07334410241    -389.845265447   5990.69715758     6133.32631077    58.4538607161      1.0E-4           -17.6007427142   9.3819831082        6.64126499383      877.197120341      4125.86087314      8.54893782897      0.894946810024     1.0E-4           -17.2686316235    43.5498956454       3.82369064773   0.0                 0.0                0.0               0.0               1.0E-4            -18.0883338339    
  "EGS20 J141906.79+524013.9" 214.778320312   52.6705284119   17.7126032231     2.69867814923    22.3450128137    4.5158182308      14.0943682629    0.0775734412346    19.4588422286    1.97013260847    56.9753167686       10.804356361       11.0297845342      5.41400066679      15.4994970475      0.0829539620319    9.13334691666    -10.6220422525    42.4663291097       10.1073165939   36.1764115663       23.2263934898      7.16138924489     0.367384304214    5.04838488245     -15.2218572105    
  "EGS20 J141650.20+524019.4" 214.209197998   52.6720504761   28.7085988939     2.64175992511    28.8761811039    3.64694911634     17.4011472324    0.0318343295782    28.1836728819    25.0649562919    24.1436975449       2.6481643747       24.8151338143      3.71908630082      23.1856947615      0.0861133822587    24.1641849624    21.0388810587     9.56669344019       3.32385716396   8.94256358758       3.91508722809      37.5658079159     0.083390484376    10.5309618064     -10.9058656063    
  "EGS20 J142014.48+524022.5" 215.06036377    52.6729316711   26.7095312478     3.32662116214    22.8268480741    3.94724838764     20.8578844639    0.0695062405727    15.5456048105    -9.02229784728   24.0929586235       2.86060000606      22.4351865703      3.38595722554      26.4580543551      0.0939237388705    21.4069982359    5.21166162981     27.546847996        5.32315598584   30.8167655669       8.09814814647      31.794595458      0.164775280462    19.65818834       -7.78808627463    
  "EGS20 J142010.21+524029.5" 215.042541504   52.6748695374   27.2130491034     3.24939836828    21.8291104753    3.62227526558     22.2338524626    0.0393468936273    17.2684514272    -6.89247570529   22.8219273504       3.08063888013      19.9831687146      3.73319588933      27.7804751902      0.222133288966     10.849025839     -9.91519197671    23.816840652        5.64132765337   26.9046941243       8.1609142443       32.3779299261     0.875852641299    7.12387651933     -14.2149373624    
  "EGS20 J141805.51+524032.6" 214.522979736   52.6757392883   14.6867116007     2.61662894725    17.7168977632    4.32923895635     14.5739370837    0.117695710688     11.523831714     -9.90064541043   14.6100914438       2.66245508776      17.9539562641      4.30555966714      19.626816361       0.161511638221     16.6649505571    2.1446209038      6.38300381433       3.21593543237   8.95751248474       5.64593738378      24.4004780404     0.154346723914    9.88989510325     -11.7652361608    
  "EGS20 J142017.09+524036.1" 215.071243286   52.676700592    15.2384721439     7.57439348173    14.8970801877    5.71996402513     15.3840233856    0.547608450501     2.45874386589    -16.1872963652   23.4771785931       4.5093592943       25.3076462749      5.42884346563      39.7280181283      0.979576521659     1.0E-4           -17.8945464565    30.9391282832       5.77092111938   33.2067772198       8.5335404081       32.9340372057     0.917573073013    3.28183867114     -15.9889403418    
  "EGS20 J141813.64+524038.2" 214.556869507   52.677280426    13.4993135646     2.57844244259    12.756200463     3.36570779047     18.6876114868    0.207254327165     11.9856246485    -9.13448513307   2.8329364439        2.56047015011      7.90879217435      6.13672923115      12.966204755       0.224382622061     3.12579902963    -15.9428548389    0.69479713573       3.3905969566    26.6136016692       16.3685799973      9.31678715383     0.201937962951    2.38445171966     -16.3094230326    
  "EGS20 J141841.97+524108.5" 214.674911499   52.685710907    26.8666154689     2.58449932765    27.7744146234    3.65204447894     16.9030945131    0.0339165469537    25.8141543676    17.0835198739    29.6344396723       2.56629553448      29.6405171577      3.42189931598      23.8636635371      0.0799556035896    27.7812793973    39.6504816583     23.8532488607       3.40426384284   24.0686203167       4.45846702858      34.2562545345     0.121153139957    22.8444358646     5.87525593856     
  "EGS20 J141754.98+524115.0" 214.479110718   52.6875         45.1257443515     2.63947871559    40.8687241026    3.27661391004     19.6870251934    0.168369261179     31.3891960203    30.5964493126    30.3571645098       2.67014310777      28.4006505454      3.379085425        25.9516452966      0.337982092442     14.0987615676    -2.21625027743    14.7386813236       3.35592229953   14.4808936545       4.19424896506      35.9308124166     0.404903554609    8.38212661979     -13.0107062517    
  "EGS20 J141846.26+524116.6" 214.692779541   52.6879501343   5.8781176718      2.59668556321    9.80915150077    5.45660893878     11.5471864586    0.0417171030723    11.3073304356    -10.3230582568   4.55360838133       2.71208349264      7.62659566695      5.60392072601      15.6538321632      0.153590628972     7.00950492662    -13.1352576281    23.2144138993       3.92779733414   23.0877777454       5.57872221631      35.2991451943     1.19475359652     1.0E-4            -17.3979684202    
  "EGS20 J141803.37+524127.9" 214.514083862   52.6910896301   4.30235987557     3.30928841848    1.24540671377    1.66937176937     45.4724412825    0.0944039604618    1.0E-4           -17.9583560193   ""                  0.0                27.3081199234      25.2321186112      3.96820751103      0.0544796328768    1.0E-4           -18.3068051006    11.8026788728       4.8734219953    20.03887012         13.5296095027      10.0941228446     0.483454260543    3.84637242781     -15.7550511043    
  "EGS20 J141728.86+524132.0" 214.370254517   52.6922187805   29.6923287875     2.4618906729     29.1169765394    3.32886693384     17.8790647298    0.15510551287      22.5639823641    10.6309237243    29.2866661308       2.48966653808      28.8569368807      3.3194183837       24.2197379931      0.187065239474     31.7751015127    58.6053540042     17.5196009856       3.22650859719   17.0149937137       3.97205937642      36.0581041858     0.172560351609    24.9853844818     14.5979006117     
  "EGS20 J141628.62+524135.8" 214.119277954   52.6932792664   56.9728529754     5.92335167162    56.9359385614    7.37946239434     20.1341832995    0.572594342106     15.1033319384    -8.92611618499   38.8220589583       3.75300387274      34.2939170464      3.55479145239      52.5498316262      0.971209491487     1.0E-4           -17.1619194487    30.9439426143       5.33887124757   24.9879320911       3.96598886664      71.1220992333     0.915883018981    8.32284086527     -14.6067447422    
  "EGS20 J141850.98+524138.0" 214.71244812    52.693901062    42.2440891543     2.60152317681    47.4637807949    3.97248185988     15.5779399827    0.0576078444796    46.6916735164    93.1212573964    33.1634194614       2.72218883744      42.5511847009      4.63710752875      18.9176581436      0.0856952071109    41.9217694752    103.597317595     11.5090045637       3.35596384961   117.478071358       1532.89213499      654.201573711     1.12674165103     9.33222796895     -12.3321050229    
  "EGS20 J141626.50+524139.1" 214.110443115   52.6942100525   58.2260729217     3.94023723408    54.5814299012    5.02640289586     18.7076457171    0.0196895077517    54.31060907      42.7802926239    36.985348151        3.7478447031       34.9796573473      4.66729088684      25.6955468223      0.0458475603231    34.7653711712    22.0089990745     27.7862807022       5.21476500785   21.8788660496       3.43797254571      82.9528145187     0.559151009376    22.1994581287     -8.04559783073    
  "EGS20 J141747.63+524143.4" 214.448501587   52.6953887939   18.3370867438     2.76463776951    20.3400825246    4.32971138424     15.7102785859    0.213241470795     9.30017971523    -12.0875780726   21.0347120623       2.69339300847      22.9098416167      4.040802569        21.74937755        0.270223230201     9.20795343802    -10.7132488806    12.953891178        3.31606976898   16.8386025991       5.62349446185      26.6142549648     0.36200171607     5.01370931599     -15.1938962868    
  "EGS20 J141754.94+524144.3" 214.478942871   52.6956481934   32.3802454719     13.9474838086    28.1024723163    6.70408668522     13.616934421     0.575800473072     1.0E-4           -17.0821928624   22.511473294        3.33320874224      20.0340825716      3.52627299418      34.183880272       0.748214662349     1.0E-4           -19.3230956155    11.9621927062       3.39250608749   13.3035860797       4.88576487217      30.7604637594     0.50677209457     6.30769621347     -14.4446567211    
  "EGS20 J141951.66+524145.5" 214.965270996   52.695980072    16.7772254049     2.61128767466    16.8956752407    3.68668280963     17.3731492439    0.131493391437     7.77441252395    -13.5896097906   6.08374087338       2.57162789406      7.32416065512      4.26728154517      18.961222678       0.0730191946171    6.19646749635    -13.506950727     8.59951110606       2.87210486923   9.62090575467       3.79442560269      29.4144385031     0.475992090009    1.0E-4            -17.6631212409    
  "EGS20 J141736.41+524153.8" 214.401748657   52.698299408    22.2882499155     2.56987800525    21.4411362049    3.41524100375     18.2776667835    0.12799316622      24.4624391898    15.6204102527    173.937867356       14.4604471312      1226.14950996      77.4882850824      4.58746664047      0.618179134974     19.0752318487    11.1470292631     10.7217053036       3.5338275639    16.1021605605       6.52250523881      24.3643847505     0.214836761909    11.082379526      -11.3580398855    
  "EGS20 J141817.42+524158.1" 214.572616577   52.6994895935   13.574796669      2.5962283964     12.5738263555    3.30185940567     19.0973774658    0.0846666614203    9.85798793077    -11.4808904842   13.1989562827       6.57690364779      12.2103189778      10.0100579894      9.19884373898      0.0852411936725    5.71534780845    -14.1870540221    8.40854998994       4.0135517235    395.908628637       1336.62775763      0.928217131358    0.188852595553    1.0E-4            -17.2691063792    
  "EGS20 J141856.67+524200.7" 214.736129761   52.7002105713   24.7309946534     2.60111204262    22.8360145461    3.32914106637     19.2496949055    0.177289839934     14.4110171834    -6.09483333548   20.0150233061       2.66022902343      16.8629383988      2.93023783853      30.3850034771      0.241074480647     13.8228138797    -3.50084273973    13.3133379148       3.34666946261   11.2362128636       3.21097287642      47.100446364      0.433007412959    0.613068384663    -16.824939176     
